id,type,url,street,city,postalCode,raoSocial,latitude,longitude,minutsLatitude,minutsLongitude,RENTADOR,CANVI,SUPER,LAVABO,PARKING,VENDING
42400,BOTIGA,https://www.bonarea.com/botiga/42400,AV.TARRAGONA 22,VILAFRANCA DEL PENEDES,,,41.34359300610214,1.6974413394927979,41° 20' 36'',1° 41' 50'',,,,,,
42401,BOTIGA,https://www.bonarea.com/botiga/42401,FELIX LATASSA 28,ZARAGOZA,,,41.6417882044429,-0.8930280804634094,41° 38' 30'',-0° 53' 34'',,,,,,
42408,BOTIGA,https://www.bonarea.com/botiga/42408,CL LOPEZ DE HOYOS 108,MADRID,,,40.44376070237167,-3.6746960878372192,40° 26' 37'',-3° 40' 28'',,,,,,
42413,BOTIGA,https://www.bonarea.com/botiga/42413,MANUEL BESCOS 1,HUESCA,,,42.13406157152217,-0.40752679109573364,42° 08' 02'',-0° 24' 27'',,,,,,
42414,BOTIGA,https://www.bonarea.com/botiga/42414,CAMINO DE LA BARCA 1,BARBASTRO,,,42.03480716361616,0.1306450366973877,42° 02' 05'',0° 07' 50'',,,,,,
42416,BOTIGA,https://www.bonarea.com/botiga/42416,CARRIO 31,MANRESA,,,41.72874669032413,1.822931170463562,41° 43' 43'',1° 49' 22'',,,,,,
42417,BOTIGA,https://www.bonarea.com/botiga/42417,CAVALLERS 18,PALAFRUGELL,,,41.917055,3.163504,41° 55' 01'',3° 09' 48'',,,,,,
42422,BOTIGA,https://www.bonarea.com/botiga/42422,DEL TORRENTO 29,LLORET DE MAR,,,41.70037771612106,2.8448018431663513,41° 42' 01'',2° 50' 41'',,,,,,
42424,BOTIGA,https://www.bonarea.com/botiga/42424,VILARDELL 35,BARCELONA,,,41.37456842266314,2.1450188755989075,41° 22' 28'',2° 08' 42'',,,,,,
42427,BOTIGA,https://www.bonarea.com/botiga/42427,"CL BONAVISTA, 70",SANT JUST DESVERN,,,41.38340375899247,2.0772287249565125,41° 23' 00'',2° 04' 38'',,,,,,
42430,BOTIGA,https://www.bonarea.com/botiga/42430,BONVIATGE 26,SANT JOAN DESPI,,,41.36576208129659,2.057640552520752,41° 21' 56'',2° 03' 27'',,,,,,
42432,BOTIGA,https://www.bonarea.com/botiga/42432,PASSEIG DE LA PAU 16,BERGA,,,42.100268293586616,1.844455897808075,42° 06' 00'',1° 50' 40'',,,,,,
42434,BOTIGA,https://www.bonarea.com/botiga/42434,EUROPA 173,"HOSPITALET DE LLOBREGAT, L'",,,41.3559881631087,2.1129879355430603,41° 21' 21'',2° 06' 46'',,,,,,
42435,BOTIGA,https://www.bonarea.com/botiga/42435,AV.MENENDEZ PIDAL 14,HUESCA,,,42.138095266716455,-0.41702717542648315,42° 08' 17'',-0° 25' 01'',,,,,,
42436,BOTIGA,https://www.bonarea.com/botiga/42436,DEL PI 3,ESPARREGUERA,,,41.534059275194956,1.8707817792892456,41° 32' 02'',1° 52' 14'',,,,,,
42437,BOTIGA,https://www.bonarea.com/botiga/42437,RAMON Y CAJAL 27,SANT FELIU DE LLOBREGAT,,,41.379749,2.041995,41° 22' 47'',2° 02' 31'',,,,,,
